0:0	Account: vuduymanhhp	 Name: êqeqeqeqeqee	 Level: 80	 IP Address: 27.67.181.121 : 30480
1:58	Account: gcity04	 Name: datau01	 Level: 5	 IP Address: 118.68.71.60 : 27006
1:58	Account: gcity04	 Name: giudo01	 Level: 80	 IP Address: 118.68.71.60 : 23959
1:59	Account: gcity03	 Name: 02ÙMÑÙMµy	 Level: 5	 IP Address: 118.68.71.60 : 44321
1:59	Account: gcity03	 Name: 03ÙNgaÙMi	 Level: 85	 IP Address: 118.68.71.60 : 58098
2:0	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 92	 IP Address: 115.78.195.38 : 49246
2:0	Account: minsimon	 Name: ÙLieÙSG	 Level: 1	 IP Address: 115.78.195.38 : 49250
2:3	Account: imtry01	 Name: BïmÙBossÙ01	 Level: 1	 IP Address: 118.68.71.60 : 37890
2:7	Account: samsimon2	 Name: ÙMiaÙSG	 Level: 1	 IP Address: 115.78.195.38 : 49299
2:7	Account: imtry02	 Name: BïmÙBossÙ02	 Level: 1	 IP Address: 118.68.71.60 : 45827
2:9	Account: imtry03	 Name: BïmÙBossÙ03	 Level: 1	 IP Address: 118.68.71.60 : 14586
2:14	Account: longyen012	 Name: qweweÐ	 Level: 1	 IP Address: 14.187.192.110 : 49874
2:20	Account: samsimon	 Name: ÙTýÙSG	 Level: 86	 IP Address: 115.78.195.38 : 49359
2:20	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 91	 IP Address: 115.78.195.38 : 49361
2:20	Account: longyen010	 Name: MrÙLong	 Level: 91	 IP Address: 14.187.192.110 : 49882
2:24	Account: imtry03	 Name: BïmÙBossÙ03	 Level: 80	 IP Address: 118.68.71.60 : 52718
2:24	Account: gcity03	 Name: 03ÙNgaÙMi	 Level: 85	 IP Address: 118.68.71.60 : 30246
2:32	Account: imtry02	 Name: BïmÙBïmÙ01	 Level: 1	 IP Address: 118.68.71.60 : 64115
