0:1	Account: xebmt004	 Name: XeÙN­ícÙMÝa3	 Level: 92	 IP Address: 27.79.43.143 : 53348
13:36	Account: thaocanh113	 Name: ThienÙNha	 Level: 93	 IP Address: 117.4.153.2 : 49428
13:36	Account: bunia93	 Name: qcqwd123	 Level: 1	 IP Address: 14.176.231.41 : 2280
13:36	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 104	 IP Address: 117.4.153.2 : 49430
13:37	Account: thaocanh115	 Name: C«nÙL«nÙ§aoÙPh¸p	 Level: 92	 IP Address: 117.4.153.2 : 49433
13:37	Account: thaocanh116	 Name: S­ThÇyÙXuèngNói	 Level: 92	 IP Address: 117.4.153.2 : 49435
13:39	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 101	 IP Address: 117.4.153.2 : 49439
13:40	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 92	 IP Address: 117.4.153.2 : 49442
13:40	Account: huynhtrongtri14	 Name: DoPhoHoangKim1	 Level: 1	 IP Address: 42.119.136.199 : 53347
13:45	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 92	 IP Address: 42.119.136.199 : 53352
13:48	Account: huynhtrongtri14	 Name: DoPhoHoangKim1	 Level: 80	 IP Address: 42.119.136.199 : 53354
13:50	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 92	 IP Address: 42.119.136.199 : 53357
13:51	Account: sarin4	 Name: DocXinh18	 Level: 80	 IP Address: 116.110.119.64 : 60067
14:9	Account: sarin4	 Name: DocXinh19	 Level: 80	 IP Address: 116.110.119.64 : 49619
14:14	Account: huynhtrongtri11	 Name: TinhHong	 Level: 1	 IP Address: 42.119.136.199 : 53374
14:15	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 58.186.80.8 : 49431
14:16	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 58.186.80.8 : 49438
14:16	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 103	 IP Address: 42.119.136.199 : 53377
14:17	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 58.186.80.8 : 49440
14:17	Account: minhtrand7	 Name: 3143242	 Level: 80	 IP Address: 58.186.80.8 : 49442
14:20	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 58.186.80.8 : 49513
14:20	Account: sanboss11	 Name: vinhlong11	 Level: 1	 IP Address: 113.176.144.109 : 51682
14:21	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 58.186.80.8 : 49518
14:22	Account: minhtrand8	 Name: 313131	 Level: 80	 IP Address: 58.186.80.8 : 49520
14:22	Account: minhtrand21	 Name: sanboss3	 Level: 80	 IP Address: 58.186.80.8 : 49522
14:22	Account: minhtrand21	 Name: sanboss4	 Level: 80	 IP Address: 58.186.80.8 : 49524
14:23	Account: minhtrand20	 Name: sanboss2	 Level: 80	 IP Address: 58.186.80.8 : 49526
14:23	Account: minhtrand20	 Name: sanboss1	 Level: 80	 IP Address: 58.186.80.8 : 49528
14:23	Account: minhtrand20	 Name: 332131321	 Level: 80	 IP Address: 58.186.80.8 : 49530
14:23	Account: sarin1	 Name: DocXinh9	 Level: 80	 IP Address: 116.110.119.64 : 49646
14:24	Account: sarin	 Name: DocXinh6	 Level: 81	 IP Address: 116.110.119.64 : 49650
14:24	Account: minhtrand9	 Name: 098080	 Level: 80	 IP Address: 58.186.80.8 : 49532
14:24	Account: vu25091990	 Name: XinhGai21	 Level: 81	 IP Address: 116.110.119.64 : 49652
14:25	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 58.186.80.8 : 49543
14:27	Account: minhtrand10	 Name: sanboss6	 Level: 1	 IP Address: 58.186.80.8 : 49550
14:32	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 58.186.80.8 : 49568
14:32	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 58.186.80.8 : 49570
14:33	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 58.186.80.8 : 49578
14:34	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 105	 IP Address: 117.4.153.2 : 49501
14:34	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 58.186.80.8 : 49580
14:35	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 58.186.80.8 : 49584
14:36	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 58.186.80.8 : 49586
14:36	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 58.186.80.8 : 49588
14:36	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 58.186.80.8 : 49591
14:37	Account: ngocbichdm	 Name: ExciTer	 Level: 85	 IP Address: 113.176.144.109 : 51761
14:38	Account: vu25091990	 Name: DocXinh22	 Level: 81	 IP Address: 116.110.119.64 : 61313
14:38	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 58.186.80.8 : 49595
14:39	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 58.186.80.8 : 49597
14:39	Account: minhvu25091990	 Name: Kamikaze	 Level: 82	 IP Address: 116.110.119.64 : 49890
14:40	Account: minhtrand7	 Name: 3143242	 Level: 80	 IP Address: 58.186.80.8 : 49602
14:40	Account: taodeohieu	 Name: ConLonDe1	 Level: 88	 IP Address: 14.235.12.208 : 1250
14:42	Account: minhtrand21	 Name: sanboss4	 Level: 80	 IP Address: 58.186.80.8 : 49608
14:42	Account: minhtrand21	 Name: sanboss3	 Level: 80	 IP Address: 58.186.80.8 : 49610
14:42	Account: minhtrand22	 Name: sanboss5	 Level: 80	 IP Address: 58.186.80.8 : 49613
14:43	Account: taodeohieu	 Name: ConLonDe1	 Level: 88	 IP Address: 14.235.12.208 : 1266
14:45	Account: anlonnhe	 Name: DanCay	 Level: 84	 IP Address: 14.235.12.208 : 1268
14:46	Account: xuxuka13	 Name: SenNa13	 Level: 80	 IP Address: 42.118.236.167 : 20551
14:51	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 58.186.80.8 : 49650
14:52	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 58.186.80.8 : 49654
14:54	Account: vu25091990	 Name: DocXinh23	 Level: 81	 IP Address: 116.110.119.64 : 63129
14:59	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 105	 IP Address: 117.4.153.2 : 49529
15:0	Account: xuxuka14	 Name: SenNa14	 Level: 80	 IP Address: 42.118.236.167 : 24185
15:0	Account: luukt53	 Name: NgoalongVD	 Level: 116	 IP Address: 123.25.218.214 : 55070
15:5	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 14.174.119.34 : 49641
15:6	Account: huynhtrongtri11	 Name: TinhHong	 Level: 80	 IP Address: 42.119.136.199 : 53404
15:6	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 14.174.119.34 : 49643
15:8	Account: saluci	 Name: DocXinh3	 Level: 80	 IP Address: 116.110.119.64 : 50126
15:10	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 14.174.119.34 : 49651
15:10	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 14.174.119.34 : 49653
15:11	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 58.186.80.8 : 49692
15:12	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 14.174.119.34 : 49655
15:12	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 14.174.119.34 : 49657
15:13	Account: thaocanh113	 Name: ThienÙNha	 Level: 93	 IP Address: 117.4.153.2 : 49556
15:18	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 105	 IP Address: 117.4.153.2 : 49563
15:18	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 92	 IP Address: 117.4.153.2 : 49565
15:18	Account: ngocbichdm	 Name: ExciTer	 Level: 85	 IP Address: 113.176.144.109 : 51966
15:19	Account: ngocbichdm	 Name: ExciTer	 Level: 85	 IP Address: 113.176.144.109 : 51972
15:21	Account: minhtrand22	 Name: sanboss5	 Level: 80	 IP Address: 58.186.80.8 : 49796
15:22	Account: huynhtrongtri16	 Name: L«iS¸tNéiC«ng	 Level: 89	 IP Address: 42.119.136.199 : 53412
15:22	Account: minhtrand7	 Name: 3143242	 Level: 80	 IP Address: 58.186.80.8 : 49803
15:23	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 58.186.80.8 : 49805
15:23	Account: minhtrand7	 Name: 3143242	 Level: 80	 IP Address: 58.186.80.8 : 49809
15:24	Account: dophohk	 Name: HoangKim	 Level: 80	 IP Address: 118.68.135.141 : 49830
15:28	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 103	 IP Address: 42.119.136.199 : 53419
15:32	Account: thangvl1	 Name: DocDoc1	 Level: 80	 IP Address: 183.81.86.145 : 28529
15:35	Account: minhtrand7	 Name: 3143242	 Level: 80	 IP Address: 58.186.80.8 : 49841
15:35	Account: minhtrand22	 Name: sanboss5	 Level: 80	 IP Address: 58.186.80.8 : 49843
15:35	Account: minhtrand21	 Name: sanboss7	 Level: 1	 IP Address: 58.186.80.8 : 49845
15:37	Account: xuxuka15	 Name: SenNa15	 Level: 80	 IP Address: 42.118.236.167 : 24860
15:37	Account: minhtrand23	 Name: sanboss06	 Level: 1	 IP Address: 58.186.80.8 : 49848
15:39	Account: thangvl5	 Name: 5TLSuco	 Level: 102	 IP Address: 183.81.86.145 : 28573
15:41	Account: ngocbichdm	 Name: ExciTer	 Level: 85	 IP Address: 113.176.144.109 : 52061
15:41	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 58.186.80.8 : 49853
15:43	Account: luukt57	 Name: ruongdonl01	 Level: 80	 IP Address: 123.25.218.214 : 55882
15:45	Account: minhvu25091990	 Name: Kamikaze	 Level: 82	 IP Address: 116.110.119.64 : 50411
15:51	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 103	 IP Address: 42.119.136.199 : 53436
15:56	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 14.174.119.34 : 49669
15:56	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 14.174.119.34 : 49673
15:56	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 14.174.119.34 : 49674
15:56	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 14.174.119.34 : 49675
15:57	Account: huynhtrongtri14	 Name: DoPhoHoangKim1	 Level: 80	 IP Address: 42.119.136.199 : 53440
15:58	Account: saluci	 Name: DocXinh5	 Level: 80	 IP Address: 116.110.119.64 : 6128
15:59	Account: minhtrand10	 Name: sanboss6	 Level: 80	 IP Address: 58.186.80.8 : 50040
16:1	Account: xuxuka15	 Name: SenNa15	 Level: 80	 IP Address: 42.118.236.167 : 36661
16:1	Account: voanhkhoa	 Name: Ph¸Gi¸p§écC«	 Level: 82	 IP Address: 27.2.129.199 : 27370
16:1	Account: xuxuka14	 Name: SenNa14	 Level: 80	 IP Address: 42.118.236.167 : 47344
16:1	Account: xuxuka13	 Name: SenNa13	 Level: 80	 IP Address: 42.118.236.167 : 59216
16:2	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 14.174.119.34 : 49678
16:2	Account: minhtrand7	 Name: buffbuff	 Level: 80	 IP Address: 58.186.80.8 : 50044
16:5	Account: hieuham1996	 Name: TriÖuÙTöÙLong	 Level: 101	 IP Address: 1.55.227.146 : 5157
16:6	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 14.174.119.34 : 49681
16:6	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 14.174.119.34 : 49684
16:6	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 14.174.119.34 : 49686
16:6	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 14.174.119.34 : 49687
16:6	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 14.174.119.34 : 49688
16:6	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 14.174.119.34 : 49690
16:8	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 95	 IP Address: 42.119.136.199 : 53448
16:8	Account: banhang01	 Name: XuKa01	 Level: 1	 IP Address: 42.118.236.167 : 5948
16:9	Account: voanhkhoa	 Name: Ph¸Gi¸p§écC«	 Level: 82	 IP Address: 27.2.129.199 : 27300
16:10	Account: luukt56	 Name: NgoalongND	 Level: 93	 IP Address: 123.25.218.214 : 56288
16:10	Account: quocbaobp	 Name: §¹iÙThiÕuÙGia	 Level: 115	 IP Address: 123.25.218.214 : 56297
16:11	Account: saluci	 Name: DocXinh4	 Level: 81	 IP Address: 116.110.119.64 : 6616
16:12	Account: banhang02	 Name: Xuka02	 Level: 1	 IP Address: 42.118.236.167 : 44102
16:12	Account: xuxuka2	 Name: SenNa02	 Level: 80	 IP Address: 42.118.236.167 : 17476
16:13	Account: xuxuka3	 Name: SenNa03	 Level: 80	 IP Address: 42.118.236.167 : 64617
16:13	Account: nonhantn	 Name: V«ÙNhaiÙTö	 Level: 80	 IP Address: 118.68.135.141 : 49862
16:14	Account: xuxuka4	 Name: SenNa04	 Level: 80	 IP Address: 42.118.236.167 : 16675
16:15	Account: dophohk	 Name: HoangKim	 Level: 80	 IP Address: 118.68.135.141 : 49866
16:15	Account: banhang03	 Name: Xuka03	 Level: 1	 IP Address: 42.118.236.167 : 32884
16:16	Account: xuxuka5	 Name: SenNa05	 Level: 80	 IP Address: 42.118.236.167 : 13204
16:16	Account: xuxuka6	 Name: SenNa06	 Level: 80	 IP Address: 42.118.236.167 : 52866
16:17	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 58.186.80.8 : 50084
16:18	Account: xuxuka7	 Name: SenNa07	 Level: 80	 IP Address: 42.118.236.167 : 5866
16:18	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 58.186.80.8 : 50086
16:19	Account: minhtrand8	 Name: 8657575	 Level: 80	 IP Address: 58.186.80.8 : 50088
16:20	Account: banhang04	 Name: Xuka04	 Level: 1	 IP Address: 42.118.236.167 : 43115
16:20	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 95	 IP Address: 42.119.136.199 : 53461
16:20	Account: xuxuka8	 Name: SenNa08	 Level: 80	 IP Address: 42.118.236.167 : 33285
16:21	Account: xuxuka9	 Name: SenNa09	 Level: 80	 IP Address: 42.118.236.167 : 57936
16:22	Account: banhang	 Name: 0988207491	 Level: 80	 IP Address: 1.55.227.146 : 59769
16:22	Account: minhvu25091990	 Name: Kamikaze	 Level: 82	 IP Address: 116.110.119.64 : 50700
16:22	Account: banhang05	 Name: Xuka05	 Level: 1	 IP Address: 42.118.236.167 : 60491
16:23	Account: xuxuka10	 Name: SenNa010	 Level: 80	 IP Address: 42.118.236.167 : 6086
16:23	Account: luukt54	 Name: NgoalongNM	 Level: 92	 IP Address: 123.25.218.214 : 56504
16:24	Account: xuxuka11	 Name: SenNa11	 Level: 80	 IP Address: 42.118.236.167 : 58531
16:25	Account: banhang06	 Name: Xuka06	 Level: 1	 IP Address: 42.118.236.167 : 50465
16:26	Account: xuxuka12	 Name: SenNa12	 Level: 80	 IP Address: 42.118.236.167 : 54738
16:26	Account: xuxuka13	 Name: SenNa13	 Level: 80	 IP Address: 42.118.236.167 : 57157
16:26	Account: xuxuka14	 Name: SenNa14	 Level: 80	 IP Address: 42.118.236.167 : 17601
16:27	Account: luukt54	 Name: NgoalongNM	 Level: 92	 IP Address: 123.25.218.214 : 56560
16:27	Account: xuxuka15	 Name: SenNa15	 Level: 80	 IP Address: 42.118.236.167 : 33317
16:27	Account: sarin1	 Name: DocXinh9	 Level: 80	 IP Address: 1.55.227.146 : 49387
16:28	Account: banhang07	 Name: Xuka07	 Level: 1	 IP Address: 42.118.236.167 : 27126
16:29	Account: xuxuka16	 Name: SenNa16	 Level: 80	 IP Address: 42.118.236.167 : 12366
16:29	Account: sarin1	 Name: DocXinh10	 Level: 80	 IP Address: 1.55.227.146 : 52343
16:29	Account: dophohk	 Name: ViSonDao	 Level: 80	 IP Address: 118.68.135.141 : 49878
16:29	Account: xuxuka17	 Name: SenNa17	 Level: 80	 IP Address: 42.118.236.167 : 50205
16:29	Account: dophoi1	 Name: PhoiEpDo	 Level: 80	 IP Address: 118.68.135.141 : 49880
16:29	Account: nonhandophoi	 Name: DoNgon	 Level: 80	 IP Address: 118.68.135.141 : 49882
16:30	Account: sarin1	 Name: DocXinh11	 Level: 80	 IP Address: 1.55.227.146 : 29056
16:30	Account: xuxuka2	 Name: SenNa02	 Level: 80	 IP Address: 42.118.236.167 : 35604
16:30	Account: banhang08	 Name: ChuaDoMM08	 Level: 1	 IP Address: 42.118.236.167 : 22650
16:30	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 14.174.119.34 : 49699
16:30	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 14.174.119.34 : 49702
16:30	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 14.174.119.34 : 49703
16:30	Account: sarin2	 Name: DocXinh12	 Level: 82	 IP Address: 1.55.227.146 : 58159
16:30	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 14.174.119.34 : 49705
16:31	Account: xuxuka3	 Name: SenNa03	 Level: 80	 IP Address: 42.118.236.167 : 27850
16:32	Account: xuxuka4	 Name: SenNa04	 Level: 80	 IP Address: 42.118.236.167 : 33281
16:32	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 14.174.119.34 : 49707
16:32	Account: sarin2	 Name: DocXinh14	 Level: 81	 IP Address: 1.55.227.146 : 43773
16:32	Account: xuxuka5	 Name: SenNa05	 Level: 80	 IP Address: 42.118.236.167 : 16340
16:33	Account: xuxuka6	 Name: SenNa06	 Level: 80	 IP Address: 42.118.236.167 : 38658
16:33	Account: sarin2	 Name: DocXinh13	 Level: 80	 IP Address: 1.55.227.146 : 28800
16:33	Account: xuxuka7	 Name: SenNa07	 Level: 80	 IP Address: 42.118.236.167 : 27671
16:33	Account: xuxuka8	 Name: SenNa08	 Level: 80	 IP Address: 42.118.236.167 : 4745
16:34	Account: huynhtrongtri11	 Name: TinhHong	 Level: 80	 IP Address: 42.119.136.199 : 53475
16:34	Account: xuxuka9	 Name: SenNa09	 Level: 80	 IP Address: 42.118.236.167 : 30502
16:34	Account: huynhtrongtri11	 Name: §écS¸tNéiC«ng	 Level: 103	 IP Address: 42.119.136.199 : 53477
16:34	Account: xuxuka10	 Name: SenNa010	 Level: 80	 IP Address: 42.118.236.167 : 63673
16:34	Account: minhtrand23	 Name: sanboss06	 Level: 80	 IP Address: 58.186.80.8 : 50130
16:35	Account: huynhtrongtri12	 Name: KiÕmPhongKim	 Level: 86	 IP Address: 42.119.136.199 : 53479
16:35	Account: minhvu25091990	 Name: DocXinh2	 Level: 80	 IP Address: 116.110.119.64 : 50813
16:35	Account: xuxuka11	 Name: SenNa11	 Level: 80	 IP Address: 42.118.236.167 : 59971
16:35	Account: luukt56	 Name: NgoalongND	 Level: 93	 IP Address: 123.25.218.214 : 56687
16:35	Account: minhtrand7	 Name: 3143242	 Level: 80	 IP Address: 58.186.80.8 : 50132
16:37	Account: huynhtrongtri13	 Name: B¨ngS¸tNéiC«ng	 Level: 88	 IP Address: 42.119.136.199 : 53483
16:37	Account: banhang09	 Name: ChuaDoMM09	 Level: 1	 IP Address: 42.118.236.167 : 27645
16:37	Account: xuxuka12	 Name: SenNa12	 Level: 80	 IP Address: 42.118.236.167 : 53609
16:38	Account: xuxuka13	 Name: SenNa13	 Level: 80	 IP Address: 42.118.236.167 : 44257
16:38	Account: xuxuka14	 Name: SenNa14	 Level: 80	 IP Address: 42.118.236.167 : 33359
16:38	Account: sarin3	 Name: DocXinh16	 Level: 81	 IP Address: 1.55.227.146 : 64928
16:39	Account: xuxuka15	 Name: SenNa15	 Level: 80	 IP Address: 42.118.236.167 : 34855
16:39	Account: xuxuka16	 Name: SenNa16	 Level: 80	 IP Address: 42.118.236.167 : 4345
16:40	Account: xuxuka17	 Name: SenNa17	 Level: 80	 IP Address: 42.118.236.167 : 44484
16:40	Account: huynhtrongtri15	 Name: HáaS¸tNéiC«ng	 Level: 86	 IP Address: 42.119.136.199 : 53487
16:42	Account: ngocbichdm	 Name: ExciTer	 Level: 85	 IP Address: 113.176.144.109 : 52278
16:43	Account: huynhtrongtri16	 Name: L«iS¸tNéiC«ng	 Level: 89	 IP Address: 42.119.136.199 : 53490
16:43	Account: xuxuka1	 Name: GioMayMuonSao	 Level: 80	 IP Address: 42.118.236.167 : 56008
16:46	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 95	 IP Address: 42.119.136.199 : 53494
16:47	Account: minhtrand23	 Name: sanboss8	 Level: 1	 IP Address: 58.186.80.8 : 50149
16:48	Account: huynhtrongtri14	 Name: DoPhoHoangKim1	 Level: 80	 IP Address: 42.119.136.199 : 53496
16:49	Account: minhtrand23	 Name: sanboss06	 Level: 80	 IP Address: 58.186.80.8 : 50151
16:49	Account: usd001	 Name: USD001	 Level: 89	 IP Address: 14.167.83.83 : 1081
16:49	Account: minhtrand23	 Name: sanboss8	 Level: 80	 IP Address: 58.186.80.8 : 50154
16:50	Account: usd002	 Name: USD002	 Level: 85	 IP Address: 14.167.83.83 : 1094
16:51	Account: ribi01	 Name: RiBi01	 Level: 104	 IP Address: 14.167.83.83 : 1099
16:51	Account: minhvu25091990	 Name: DocXinh	 Level: 80	 IP Address: 116.110.119.64 : 50939
16:52	Account: huynhtrongtri14	 Name: Daccacloai	 Level: 80	 IP Address: 42.119.136.199 : 53499
16:52	Account: huynhtrongtri14	 Name: §écS¸tNgo¹iC«ng	 Level: 95	 IP Address: 42.119.136.199 : 53501
16:52	Account: xuxuka5	 Name: ChayÙDjÙDau	 Level: 80	 IP Address: 42.118.236.167 : 63087
16:52	Account: sarin	 Name: DocXinh6	 Level: 81	 IP Address: 116.110.119.64 : 11232
16:54	Account: xuxuka1	 Name: GioMayMuonSao	 Level: 80	 IP Address: 42.118.236.167 : 58673
16:55	Account: luukt51	 Name: NgoaLongTN	 Level: 91	 IP Address: 123.25.218.214 : 57001
16:55	Account: ribi02	 Name: RIBI02	 Level: 101	 IP Address: 14.167.83.83 : 1126
16:56	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 14.174.119.34 : 49721
16:56	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 14.174.119.34 : 49722
16:56	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 14.174.119.34 : 49723
16:56	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 14.174.119.34 : 49724
16:56	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 14.174.119.34 : 49725
16:57	Account: luukt52	 Name: NgoalongTN	 Level: 91	 IP Address: 123.25.218.214 : 57046
16:57	Account: ribi06	 Name: 000002	 Level: 80	 IP Address: 14.167.83.83 : 1145
16:58	Account: luukt55	 Name: NgoalongCB	 Level: 95	 IP Address: 123.25.218.214 : 57062
17:0	Account: ngocbichtl	 Name: ExciterTL	 Level: 105	 IP Address: 113.176.144.109 : 52387
17:1	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 14.174.119.34 : 49730
17:6	Account: vubluish2	 Name: hoalongcaka	 Level: 85	 IP Address: 42.115.138.49 : 2332
17:6	Account: vubluish1	 Name: vipngamy	 Level: 86	 IP Address: 42.115.138.49 : 18850
17:6	Account: vubluish	 Name: truongchannhan	 Level: 90	 IP Address: 42.115.138.49 : 14934
17:7	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 14.174.119.34 : 49732
17:8	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 101	 IP Address: 14.174.119.34 : 49734
17:8	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 14.174.119.34 : 49736
17:12	Account: nonhandophoi	 Name: DoPhoi1	 Level: 80	 IP Address: 118.68.135.141 : 49927
17:15	Account: sarin	 Name: DocXinh6	 Level: 81	 IP Address: 116.110.119.64 : 11823
17:15	Account: luukt53	 Name: NgoalongVD	 Level: 116	 IP Address: 123.25.218.214 : 57336
17:15	Account: sarin	 Name: DocXinh7	 Level: 81	 IP Address: 116.110.119.64 : 12206
17:15	Account: sarin	 Name: DocXinh8	 Level: 80	 IP Address: 116.110.119.64 : 51173
17:15	Account: sarin1	 Name: DocXinh9	 Level: 80	 IP Address: 116.110.119.64 : 51177
17:16	Account: sarin1	 Name: DocXinh10	 Level: 80	 IP Address: 116.110.119.64 : 11630
17:16	Account: sarin1	 Name: DocXinh11	 Level: 80	 IP Address: 116.110.119.64 : 51184
17:16	Account: sarin2	 Name: DocXinh12	 Level: 82	 IP Address: 116.110.119.64 : 51186
17:16	Account: sarin2	 Name: DocXinh14	 Level: 81	 IP Address: 116.110.119.64 : 51192
17:16	Account: sarin2	 Name: DocXinh13	 Level: 80	 IP Address: 116.110.119.64 : 51194
17:17	Account: sarin3	 Name: DocXinh16	 Level: 81	 IP Address: 116.110.119.64 : 51199
17:17	Account: sarin3	 Name: DocXinh15	 Level: 81	 IP Address: 116.110.119.64 : 51201
17:17	Account: sarin3	 Name: DocXinh17	 Level: 80	 IP Address: 116.110.119.64 : 11454
17:17	Account: sarin4	 Name: DocXinh20	 Level: 81	 IP Address: 116.110.119.64 : 12515
17:17	Account: sarin4	 Name: DocXinh20	 Level: 81	 IP Address: 116.110.119.64 : 13266
17:17	Account: sarin4	 Name: DocXinh18	 Level: 80	 IP Address: 116.110.119.64 : 12467
17:17	Account: sarin4	 Name: DocXinh19	 Level: 81	 IP Address: 116.110.119.64 : 12787
17:18	Account: sarin4	 Name: DocXinh18	 Level: 80	 IP Address: 116.110.119.64 : 12875
17:18	Account: vu25091990	 Name: XinhGai21	 Level: 81	 IP Address: 116.110.119.64 : 12666
17:18	Account: vu25091990	 Name: DocXinh22	 Level: 81	 IP Address: 116.110.119.64 : 51233
17:18	Account: minhtrand4	 Name: SÊmÙSÐtÙT©yÙB¾c	 Level: 100	 IP Address: 14.174.119.34 : 49746
17:18	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 100	 IP Address: 14.174.119.34 : 49747
17:18	Account: minhtrand6	 Name: BÐÙMóp	 Level: 101	 IP Address: 14.174.119.34 : 49748
17:18	Account: vu25091990	 Name: DocXinh23	 Level: 81	 IP Address: 116.110.119.64 : 51237
17:18	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 100	 IP Address: 14.174.119.34 : 49752
17:19	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 102	 IP Address: 14.174.119.34 : 49749
